filename,chroma_stft_mean,chroma_stft_std,rmse_mean,rmse_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,rolloff_mean,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,peak_value,Class
Janakipathe Jaya Karunya Jaladhe.multitrack-mridangam-right: part 2.mp3,0.29145345,0.30231476,0.001595851,0.000860529,1604.827444,403.3832229,2010.97928,350.0175585,3101.51399,1013.395487,0.041070857,0.01787993,-633.01196,45.1,166.28616,17.78644,-17.971416,27.074324,18.404936,15.147323,2.2675297,12.339382,-6.6720867,11.225221,-7.8278556,8.633418,-8.810476,9.811324,-8.073582,7.5293665,-17.267517,9.756994,-0.22720878,9.451263,4.2428255,7.97874,-4.6027536,8.2529745,-0.9221836,8.23919,3.1053762,10.316548,1.8539459,10.808071,3.6555727,8.435777,10.6499195,8.978949,10.003972,10.811053,8.585113,11.396217,0.02802627,Carnatic
Janakipathe Jaya Karunya Jaladhe.multitrack-mridangam-right: part 3.mp3,0.30879965,0.31168538,0.008771037,0.013743646,1647.540399,729.0384489,2270.315949,641.6174498,3250.781916,1950.13895,0.035430739,0.022002035,-494.5215,74.26241,84.06502,39.459026,27.494053,18.279655,12.816064,10.562092,2.4112723,13.216168,0.039619282,13.019611,-5.8683033,9.664904,-8.297481,7.3248787,-8.900942,7.227165,-7.4065866,7.677033,-3.6868124,6.548463,-0.8706124,7.0249534,-2.0462096,6.947198,-0.47356692,6.9504004,0.5559742,7.2531376,-1.0359689,7.463125,0.7123874,7.399873,3.5211897,8.06134,2.5521383,9.406462,-0.1397114,10.884935,0.55634373,Carnatic
Janakipathe Jaya Karunya Jaladhe.multitrack-mridangam-right: part 4.mp3,0.32925406,0.32961378,0.018547589,0.018037548,1454.191501,791.58592,2143.823376,807.1839619,2830.301951,2203.225697,0.026218385,0.014336046,-443.67776,81.128105,119.1666,26.74128,29.806503,23.544268,14.141308,12.992948,-0.5635227,17.215755,5.0115676,15.831157,-3.3617554,11.207026,-7.842049,8.668674,-8.411562,8.116899,-7.464278,8.421089,-3.4303145,7.1470556,-0.37089023,7.233157,-3.257752,6.785853,-0.14671153,7.8624563,1.0351838,8.155339,-3.0995026,7.4970527,-2.237478,7.262342,-0.025857352,7.535828,-1.9532303,8.490784,-6.378638,10.028989,0.72178423,Carnatic
Janakipathe Jaya Karunya Jaladhe.multitrack-mridangam-right: part 5.mp3,0.34848782,0.32789654,0.022227846,0.022756642,1671.794723,866.4699599,2393.782818,791.6950414,3400.702914,2365.998843,0.027607924,0.014509119,-402.2393,89.25732,106.84256,33.167873,25.199278,26.212246,13.17074,14.364975,-1.6046972,16.03294,11.341861,14.648084,3.1899316,10.902359,-6.4202833,8.400514,-6.047113,8.202499,-6.0602684,8.32167,-3.8960586,6.59331,1.5327073,6.603479,0.025478687,6.88114,1.8348413,7.500331,2.9996314,7.589822,-1.3129504,6.5374274,-1.0969125,6.420632,-0.35690957,6.0298285,-2.7474425,6.777847,-7.591579,8.178478,0.8304482,Carnatic
Geetha Vaadya Natana.mp3: part 1.mp3,0.32006708,0.29874718,0.05239654,0.03672178,1743.967465,386.4537577,1937.134943,254.0313291,3086.4069,694.3444314,0.044405413,0.018590732,-304.63184,58.11469,161.01132,24.252245,-45.220013,29.763494,1.819821,12.420761,10.888204,20.284504,-6.253575,13.912311,-17.156143,9.650125,-9.481013,9.185685,-15.709599,8.41483,-21.512571,13.648483,-8.614947,8.080103,-10.361013,8.135033,-6.394335,8.58822,-6.758815,8.9976845,-8.219641,9.168196,-7.9524536,8.762078,-12.517835,8.327637,-7.0838666,8.681261,-2.123086,10.0227165,-9.6161785,8.850501,0.50560004,Carnatic
Geetha Vaadya Natana.mp3: part 2.mp3,0.3491983,0.29819638,0.08000605,0.06734648,1948.931299,474.2506021,2039.333865,302.3295394,3433.987649,800.1394363,0.053435566,0.024906612,-258.25592,79.21337,146.08005,32.182846,-44.28551,27.392918,12.730309,17.699434,18.12633,16.906399,-1.6086307,18.1747,-13.067658,10.751191,-6.7763104,8.451129,-12.960245,8.716915,-14.522006,9.1329775,-4.5987983,9.4255085,-7.874255,9.578784,-7.652442,8.256491,-5.6870384,8.825617,-6.222787,8.729792,-4.7402487,8.086045,-7.068482,8.171039,-6.1963706,8.754271,-1.9073355,9.092551,-5.7812285,8.8576565,0.93750316,Carnatic
Geetha Vaadya Natana.mp3: part 3.mp3,0.3637064,0.3034188,0.07818444,0.054116614,1827.872853,520.35464,2043.475156,351.6317126,3346.948546,970.7727524,0.046757775,0.02335012,-247.31845,58.863907,157.28497,23.95819,-37.395527,29.795483,15.768837,14.68412,16.296371,18.374235,1.0045109,14.959698,-3.3036122,11.366211,-4.1646533,9.790412,-8.767399,9.274399,-12.443593,10.122833,-4.560279,8.2388935,-4.7448506,8.179625,-4.59475,8.651636,-3.1869137,8.766015,-4.2017646,8.686063,-3.1871388,8.218572,-3.44325,8.541009,-1.7965101,8.7374935,0.5718804,8.321878,-3.2204514,8.711685,0.9330129,Carnatic
Geetha Vaadya Natana.mp3: part 4.mp3,0.42062595,0.2965933,0.060906433,0.05821218,1574.843344,726.0782996,2107.44049,486.9658032,2837.701572,1650.595924,0.032961587,0.022546113,-302.03543,87.69337,147.52518,25.800673,2.5275295,46.976223,16.820284,15.239494,3.674444,17.192623,7.0836725,12.993733,6.573261,11.272089,-6.2869215,9.537888,-12.582796,9.302655,-10.040125,8.080007,-4.681664,7.705126,-2.9832067,7.562948,-3.46642,7.250176,-5.1142435,7.7173796,-5.5733256,7.5487547,-4.178893,6.8189836,-1.947657,7.2183156,-1.0073682,7.7328544,-0.51191336,6.5747266,-1.50785,6.569916,0.96623826,Carnatic
Geetha Vaadya Natana.mp3: part 5.mp3,0.4353407,0.2902769,0.063637584,0.06347881,1794.90754,835.5053787,2228.047758,465.1597135,3352.544469,1812.700685,0.038610611,0.0270581,-287.70084,93.02211,142.54414,28.146307,-7.4373894,47.238785,20.887789,14.768734,4.446922,16.592295,11.075063,13.298381,6.9955773,12.594003,-8.788961,9.758296,-13.227917,8.631549,-10.861422,7.912116,-4.9390397,7.9228015,-3.3995295,7.390085,-3.8732371,7.0708327,-5.6473336,7.2027736,-6.547147,7.083702,-3.9757621,6.2907987,-0.5620115,7.2443004,1.2535387,7.4608464,0.68678194,5.914108,-2.99702,6.1717987,0.95784926,Carnatic
Geetha Vaadya Natana.multitrack-vocal: part 1.mp3,0.31666148,0.30119178,0.007469314,0.006557062,1518.714429,363.250677,2012.466082,377.0592615,2786.652926,873.7646439,0.033311766,0.013816988,-525.5968,81.18962,147.7122,32.482525,-8.389499,28.656292,1.2650493,12.247622,1.8759195,17.066185,1.6966867,14.733271,-13.663737,11.669529,-5.1189847,10.259449,-10.358227,9.800912,-20.761383,15.094859,-5.5104733,9.440751,-5.154819,8.87393,-5.021467,9.314583,-5.290257,9.309849,-6.7965426,10.170554,-9.782418,9.6465225,-13.444169,9.98402,-5.7200036,8.946386,-1.5898417,11.293641,-11.150744,9.797075,0.10950935,Carnatic
Geetha Vaadya Natana.multitrack-vocal: part 2.mp3,0.32828236,0.30453074,0.008749248,0.009683555,1710.538564,455.1308846,2080.943322,378.5837137,3252.999791,994.4767034,0.041150344,0.021144945,-503.06964,90.49325,125.56282,36.974136,-6.867896,27.495972,7.4108133,13.153093,7.005859,16.243376,1.0106171,16.530079,-13.155274,13.824606,-5.9971995,9.920849,-8.77754,9.221177,-15.698603,12.35771,-1.0899451,9.3688755,-3.4471018,8.560639,-8.09673,10.435527,-5.859601,8.218367,-6.522903,9.650884,-8.213599,8.965576,-10.668147,8.943156,-6.1178527,8.272681,-1.2202624,9.6062155,-8.310482,9.484275,0.16872963,Carnatic
Geetha Vaadya Natana.multitrack-vocal: part 3.mp3,0.3295154,0.3106272,0.006402688,0.006655355,1760.592205,529.114776,2045.837151,394.542235,3379.099222,1183.575016,0.043313492,0.02037359,-505.67746,69.6314,131.58377,28.940073,-8.437372,28.356892,6.9866567,13.873578,5.1161065,15.205181,-2.6363707,14.951644,-6.773669,12.2485485,-3.7986257,11.058647,-5.743184,9.761965,-11.052234,13.012543,-0.64235365,9.031583,-2.3929358,8.492108,-5.5676513,10.123633,-3.7682712,8.673605,-7.3445654,9.783246,-8.010482,8.880989,-7.909829,9.742611,-3.8691988,8.613539,0.1074807,8.67476,-5.584521,9.604459,0.15370968,Carnatic
Geetha Vaadya Natana.multitrack-vocal: part 4.mp3,0.39148128,0.30376914,0.002500434,0.002798399,1678.230332,709.9508103,2152.679109,436.95426,3106.667406,1696.042842,0.037509746,0.02211684,-584.0095,77.547035,138.21466,21.566345,6.893472,42.612232,14.275522,15.406016,-3.5645819,13.784653,-1.5833668,11.786719,3.7335043,10.437649,-4.021695,9.256975,-5.4775114,8.227672,-4.2949386,8.260707,2.480127,7.8763275,-0.34455606,7.956526,-2.8051403,7.1224046,-4.044241,7.402806,-9.690733,7.678645,-8.688677,6.8680205,-7.247498,7.3130116,-6.1428957,8.056037,-2.9505122,7.092562,-1.9390836,5.84954,0.19088733,Carnatic
Geetha Vaadya Natana.multitrack-vocal: part 5.mp3,0.42265347,0.29524878,0.003513839,0.005132695,1909.079781,845.6447078,2282.644584,418.7057518,3642.51027,1871.503075,0.04375467,0.029792314,-533.8467,77.52434,107.01273,27.929478,7.532331,41.388103,14.13365,13.784465,3.6596513,13.75798,1.9933918,11.375835,1.2220588,11.500849,-5.5888143,8.991726,-6.351947,8.364886,-4.909023,9.03951,1.5303779,7.478771,-0.4155355,7.2886376,-3.3096201,7.1976132,-5.0497537,6.65384,-9.781953,7.183764,-8.744798,6.3993735,-6.47497,7.513043,-3.8137476,7.4898086,-1.3705351,6.464125,-3.2497747,6.4212904,0.25596675,Carnatic
Geetha Vaadya Natana.multitrack-vocal-s: part 1.mp3,0.3628156,0.2923581,0.001830983,0.000628483,1223.387894,285.0467484,1670.987652,255.7778444,2123.764919,760.7567825,0.030424673,0.011766457,-632.66254,30.39047,183.06401,12.608948,-8.005863,22.829794,8.345957,11.365047,9.46899,11.217441,-6.9681954,9.373965,0.7550017,7.820384,2.5537796,8.159795,-17.434471,7.100152,-24.4455,9.009569,-8.948359,7.2973404,-10.03351,7.932382,-5.6786313,7.1015887,-5.106085,8.171269,-15.015107,8.622082,-12.11103,7.314246,-13.157748,7.562484,-8.985684,6.540485,-2.046957,7.143493,-5.4599404,7.4965496,0.037237793,Carnatic
Geetha Vaadya Natana.multitrack-vocal-s: part 2.mp3,0.3163819,0.30955616,0.01257401,0.017344192,1711.706342,681.9631644,2177.119434,651.2370781,3358.785291,1520.216764,0.037982729,0.02555882,-472.18796,77.05376,96.55994,29.450068,8.684516,25.246803,11.804542,13.338812,8.633972,15.868582,1.9679972,10.823492,-8.721996,14.669208,-2.1681821,9.683746,-10.168159,7.875309,-17.6224,8.0704775,-7.9280457,10.112479,-7.925725,8.82744,-12.02019,9.034858,-6.7899623,8.100986,-10.192464,7.9953537,-11.072007,8.155577,-8.6184635,7.4748898,-6.2713523,8.495632,-4.1217866,8.664847,-4.9186096,10.283722,0.3202051,Carnatic
Geetha Vaadya Natana.multitrack-vocal-s: part 3.mp3,0.35833436,0.30437884,0.006769238,0.007171672,1672.714008,596.4597572,2042.99151,504.1753552,3270.277289,1279.864359,0.040425277,0.020591571,-493.00116,56.77477,141.11371,21.06438,-6.424129,27.790865,14.124143,14.077621,12.145033,15.142891,-2.9374876,12.317359,0.6376537,14.044466,4.330786,9.497974,-12.086482,8.633854,-15.320963,8.571893,-5.85224,8.296,-7.984393,8.551177,-6.2342916,8.992989,-2.2699904,8.309632,-8.022816,8.826225,-7.682345,8.291091,-6.5288577,8.064241,-5.2795334,9.084557,-1.3797724,8.00989,-2.7289448,8.5711155,0.3355111,Carnatic
Geetha Vaadya Natana.multitrack-vocal-s: part 4.mp3,0.39286095,0.30473152,0.006957375,0.008176567,1552.324313,794.3157661,2109.682116,580.5162709,2859.144659,1802.837457,0.031764854,0.0213795,-503.24295,79.61924,123.6052,25.58436,16.837843,40.6643,18.360157,14.935403,7.6823273,14.529707,4.8639784,11.673729,4.7640204,11.873518,0.61169714,9.339305,-11.758768,8.48519,-12.217638,8.208493,-3.4880447,8.394526,-5.3344507,8.207602,-5.78118,7.4337564,-5.9435644,7.7808976,-10.072371,7.718757,-7.91529,7.7024293,-5.867838,7.4349174,-3.7388346,8.020191,-2.1862993,7.244675,-2.3801622,7.185089,0.33339322,Carnatic
Geetha Vaadya Natana.multitrack-vocal-s: part 5.mp3,0.4362956,0.29500124,0.00691274,0.008746673,1798.297589,938.4186765,2273.966367,588.2216135,3405.189382,1995.1829,0.038101826,0.029408855,-490.4427,83.60035,115.96131,27.05559,8.783777,41.97409,21.746084,14.399158,12.084595,14.715643,9.152137,11.25907,5.6165047,12.691514,-1.1050714,9.093887,-12.98934,8.367106,-12.089785,7.787739,-2.8811321,8.248912,-6.24899,7.737157,-6.9181757,7.2713995,-6.9050183,7.3886604,-11.578085,7.074939,-7.6056213,6.950237,-4.7823076,6.9424763,-1.5090497,7.757459,-0.72657716,6.630658,-3.4267044,6.2090373,0.33633956,Carnatic
Geetha Vaadya Natana.multitrack-violin: part 1.mp3,0.35054484,0.28700134,0.005832439,0.004557218,2108.824345,427.9423193,2120.174599,741.257099,3594.54202,1224.140875,0.061907054,0.025035776,-539.7588,114.22157,133.14182,31.309351,-68.38129,63.389748,3.9803956,12.953313,14.9970665,10.340158,-2.2317424,9.595589,-5.1823173,7.5937977,-0.42457744,6.2043505,-13.324993,7.3126187,-4.580255,6.7657557,-5.807321,5.9249864,-12.149473,9.421793,-3.5972219,6.5257926,-11.306537,7.721507,-8.118687,6.3548546,-6.7234974,6.046474,-8.92586,6.552036,-7.059137,7.1163616,-7.4055457,7.214202,-3.450891,7.71936,0.17875616,Carnatic
Geetha Vaadya Natana.multitrack-violin: part 2.mp3,0.33912003,0.2920113,0.011747169,0.007256164,2379.100096,399.2883177,1884.948291,409.6202073,3834.666479,814.2073702,0.081554148,0.021590906,-462.50754,78.15352,122.67509,30.791267,-104.180115,39.94437,7.3203244,14.118204,11.133764,11.556629,-6.884544,8.100275,-8.489174,8.746749,0.58598036,5.9035206,-17.11013,8.174621,-2.218983,6.469493,-8.173448,6.206081,-16.28916,6.7177615,-5.3982863,6.5517864,-15.469576,7.2419744,-8.609647,6.8470306,-7.140468,7.8943477,-9.790581,9.6521015,-5.8065214,12.233035,-5.8192077,13.592221,0.89571303,14.190613,0.24155353,Carnatic
Geetha Vaadya Natana.multitrack-violin: part 3.mp3,0.3310511,0.2948204,0.010873448,0.008554133,2312.336311,422.4085129,1915.130628,479.2883619,3759.255374,869.794704,0.077679199,0.023851715,-475.4842,88.0184,118.59724,30.214714,-91.31933,47.896984,3.0187154,14.656295,14.293401,11.70253,-9.1908045,8.666948,-6.8329864,8.173171,-0.5177494,5.9982715,-15.998478,8.080388,-2.1687331,6.286637,-7.5679607,6.344319,-15.2181425,7.9767036,-6.0417256,6.7701015,-15.651224,8.111621,-9.427316,6.8447733,-7.984456,7.3934655,-9.034217,9.408543,-4.40477,12.514687,-3.7851,14.508476,2.216025,15.213714,0.36286062,Carnatic
Geetha Vaadya Natana.multitrack-violin: part 4.mp3,0.39656615,0.29743284,0.003170843,0.006688544,2633.909725,603.6997977,3355.727406,1138.77311,6002.509809,2455.482168,0.05322474,0.025356489,-638.5087,120.29331,75.914,38.836525,-7.494827,61.903133,10.917145,14.69344,10.15889,9.48904,-1.1952697,9.10065,-4.4472146,6.3876004,-6.2982793,6.630463,-11.148965,7.1498957,-4.1381636,5.7779603,-2.9656866,6.1793814,-4.4760923,8.990132,-3.9869902,5.3185906,-9.903528,7.089467,-8.405161,5.3093762,-7.6279907,5.732587,-7.2910857,6.660186,-5.071149,8.516412,-4.1491594,8.870044,-1.3234882,9.855907,0.2725279,Carnatic
Geetha Vaadya Natana.multitrack-violin: part 5.mp3,0.417139,0.29255697,0.002186251,0.005888836,2774.425442,652.6244009,3588.862557,948.5412178,6468.669126,2324.192797,0.0527476,0.024956127,-684.6138,106.04249,73.360596,29.415014,8.457328,52.293053,13.049784,13.078263,9.241251,8.781904,3.7081747,9.074733,-4.4330153,6.987916,-9.756481,8.104184,-12.341394,7.4231987,-4.668593,5.865561,-0.7923392,6.5610185,-0.91374856,8.4065485,-4.1323395,5.3727574,-10.459755,6.2205687,-9.258942,4.925814,-7.119191,5.049265,-6.342337,5.8188386,-5.0086036,7.001256,-4.77394,7.161406,-3.6361632,7.1190968,0.21808071,Carnatic
Geetha Vaadya Natana.multitrack-ghatam: part 1.mp3,0.34927794,0.2985596,0.002954787,0.001258119,1197.346695,322.9959021,1778.256175,393.4852288,1932.828402,872.4768385,0.027976227,0.009378457,-575.26227,31.030006,164.51721,14.695973,19.447332,21.6359,5.9980373,11.532294,1.4081559,11.155006,-2.9520688,8.409866,-0.3540155,7.8720555,-5.4116364,7.8829007,-10.759169,7.4867053,-14.734015,8.994371,-9.56583,7.012761,-4.0238132,7.91221,-3.5054557,7.0836277,-3.8314645,7.1717744,-7.6673436,7.836614,-8.71164,6.8265862,-6.5661035,7.435565,-5.260226,7.0349245,-3.4084182,7.3689194,-4.9777074,7.31785,0.048674803,Carnatic
Geetha Vaadya Natana.multitrack-ghatam: part 2.mp3,0.35937276,0.30578473,0.006814003,0.008306778,1402.967229,588.4829493,1881.297669,507.2292761,2581.581914,1397.281193,0.032310134,0.014380726,-485.1994,61.69406,126.799904,25.450052,20.71061,26.3105,10.350382,13.621586,6.76688,10.963997,1.1736547,13.184601,-0.9258851,9.4325075,-3.6920333,7.807436,-8.518016,7.328381,-10.236106,7.8183994,-6.2076755,7.531117,-1.6815077,8.59208,-2.6778355,7.463718,-4.59292,7.569875,-6.6411943,8.26153,-5.995135,7.476124,-1.9481125,7.891382,-0.054379262,7.636617,-0.41019484,7.378529,-0.49330026,7.5672574,0.53775537,Carnatic
Geetha Vaadya Natana.multitrack-ghatam: part 3.mp3,0.4081163,0.3085413,0.010341454,0.013439161,1528.68607,762.7877007,2087.436462,588.6861194,2836.690498,1763.643956,0.032580895,0.01777487,-458.81894,68.20832,126.42989,22.292473,19.184595,33.165802,11.358325,15.0595,5.2487335,12.878246,7.4539933,14.537748,6.0833635,10.065431,-0.55120945,8.894152,-5.3508067,8.346343,-6.7968264,8.692985,-4.860088,7.596179,-0.25213036,7.9527745,-1.2084618,7.724883,-2.2664745,7.8551426,-3.3457906,7.891806,-2.8673906,7.1927333,1.1684026,9.159125,2.5379279,8.525685,1.9107169,7.404268,-0.03835611,7.3734584,0.97442317,Carnatic
Geetha Vaadya Natana.multitrack-ghatam: part 4.mp3,0.43632817,0.30572113,0.010088693,0.012600738,1536.324949,932.2438682,2195.579229,712.0363607,2880.583458,2251.80667,0.029885473,0.021544712,-471.9831,84.91767,117.30846,28.414686,28.020039,40.14123,21.549702,16.810987,4.169632,14.975046,9.665073,15.354836,7.280601,10.653059,-2.7550921,8.531647,-5.3072367,8.086019,-4.366668,7.9667583,-3.1579728,7.5062623,0.71156186,7.900897,-0.83209455,7.069955,-2.7498007,7.0789957,-3.812237,6.9884377,-2.7690375,6.57951,1.3951311,8.581854,2.336963,8.705259,1.2331628,6.8165526,-0.5166504,6.113319,1.0571167,Carnatic
Geetha Vaadya Natana.multitrack-ghatam: part 5.mp3,0.44899502,0.30032662,0.012497208,0.015335762,1875.198805,1114.113083,2403.36051,750.3271636,3720.912074,2529.082789,0.037152264,0.027985021,-452.28207,101.53239,118.01014,28.838293,10.578741,46.72078,27.122416,15.742299,6.009482,16.089296,16.837696,17.632545,8.7352495,11.810439,-4.0918384,9.645136,-6.2539964,8.583278,-4.0783052,8.522365,-2.7304332,7.4825063,1.5798669,7.8140826,-1.4478714,6.9284625,-3.4885952,7.0590835,-4.345516,6.8239946,-2.515251,6.598591,3.3029823,9.276442,4.2100816,8.719832,2.5278833,6.8696938,-1.8304154,6.0968475,1.2151276,Carnatic
Geetha Vaadya Natana.multitrack-mridangam-left: part 1.mp3,0.32569984,0.29454455,0.000722337,0.00019355,3699.197086,647.9558508,4880.129601,517.9865932,10455.04353,1953.903991,0.050258471,0.015302467,-659.8778,14.099328,106.86499,9.469636,32.493225,11.100924,30.454735,7.1917152,2.8642466,5.558394,16.658869,5.5542483,-6.347699,5.184877,14.667315,5.8325076,-16.534092,5.9556384,-1.668187,7.113392,-15.103695,5.699555,1.5493628,5.760984,-7.545528,5.4778495,-2.914044,5.5770006,-6.77064,5.5749345,-4.454595,5.2881303,-2.5788755,5.776856,-1.5808063,5.5438457,3.0678964,5.700588,-4.318636,5.3990216,0.01865729,Carnatic
Geetha Vaadya Natana.multitrack-mridangam-left: part 2.mp3,0.4045145,0.3148641,0.002963678,0.006185066,2900.39358,1193.592014,4050.736343,1055.550848,7325.397498,3899.552066,0.039836946,0.022825471,-573.2791,42.434963,74.9445,28.347717,37.281906,15.845602,24.17115,10.5186825,18.384226,8.718688,11.410481,7.3308744,7.3280826,6.243846,3.4052312,6.3106575,-4.4355474,6.369852,-7.330765,5.6289225,-4.185572,5.5119104,-2.7628124,6.119226,-3.9657724,5.5574718,-4.3287497,5.0846405,-3.8609366,4.944082,-3.277299,4.696667,-2.3232315,4.720846,-0.78229845,5.219115,0.32428804,5.2007184,0.61508346,4.960691,0.3249311,Carnatic
Geetha Vaadya Natana.multitrack-mridangam-left: part 3.mp3,0.45277083,0.3092175,0.005169447,0.00985656,2439.107671,1184.961932,3594.602637,1091.805309,5748.232394,3765.508787,0.035507072,0.025998428,-546.80676,50.635868,78.064995,30.88561,37.540756,22.427103,26.312479,13.125547,20.337118,10.02655,13.860521,8.491581,9.036193,7.384433,3.656422,7.2738194,-3.8279774,7.402855,-5.344515,6.2203083,-2.8319266,5.519216,-2.4479325,5.43148,-3.1671731,5.489431,-3.7554524,5.293853,-4.6309905,5.1251774,-4.041192,4.7571263,-2.0014997,4.8804517,0.2117595,5.6027837,1.674,5.4034815,1.6394643,4.935133,0.8312319,Carnatic
Geetha Vaadya Natana.multitrack-mridangam-left: part 4.mp3,0.43633446,0.3128418,0.005202715,0.009464321,2635.852146,1333.008813,3735.443068,1201.102753,6331.844631,4197.691419,0.037141,0.026636878,-560.2574,59.42496,83.25937,34.39103,38.378075,25.952166,29.51713,15.502153,21.48357,10.447588,14.090834,8.963851,8.695959,7.4911833,2.4459834,7.1082344,-4.651855,8.051729,-4.672331,6.4241624,-2.4909472,5.457951,-3.5442128,5.321787,-4.2358465,5.2273555,-4.4967036,5.1856,-5.2813864,5.1137815,-3.9957461,4.7874393,-1.8100446,4.7512856,-0.3853362,5.455483,0.53478897,4.819572,0.8897231,4.3315377,0.78212035,Carnatic
Geetha Vaadya Natana.multitrack-mridangam-left: part 5.mp3,0.4366617,0.3134744,0.00526109,0.010204253,2786.756601,1304.701256,3717.725619,1124.96396,6576.794991,3886.38922,0.041368055,0.031264224,-552.6768,68.14199,81.51844,35.44385,30.954954,28.840094,30.308887,14.205355,22.021774,10.456519,14.576148,9.195955,9.30671,8.127406,2.1230907,7.24417,-5.0069447,7.824174,-4.339718,6.159825,-1.9127287,5.6061587,-3.7895536,5.6019216,-4.481556,5.1838355,-4.8759856,5.1846647,-5.6392374,5.0047417,-4.179572,4.840721,-2.0605536,4.8564224,-0.0939389,5.5748453,0.8668615,4.811387,0.6049786,4.213804,0.6886645,Carnatic
Geetha Vaadya Natana.multitrack-mridangam-right: part 1.mp3,0.3502944,0.29092368,0.002521333,0.000869077,1243.271627,253.7753439,1675.604765,295.2596791,2019.314912,675.6050946,0.031895853,0.009472852,-591.81744,34.620888,187.67436,11.382584,-5.5808363,24.116182,8.107668,10.249993,-7.1317673,12.568928,-8.334863,10.813484,0.016023982,8.731033,-7.910947,8.512386,-12.058208,7.650859,-16.176136,8.494343,-12.998269,7.929407,-4.8450694,7.3071914,0.26334295,7.415085,-5.968744,7.8279266,-9.739367,8.621751,-7.281123,7.525345,-6.736948,8.395072,-3.9280705,7.020351,0.653289,7.4297714,-2.310175,7.80895,0.08596025,Carnatic
